Nome: TRAMANDAI;;;;;;;;;;
Codigo Estacao: A834;;;;;;;;;;
Latitude: -30.01027777;;;;;;;;;;
Longitude: -50.13583333;;;;;;;;;;
Altitude: 4.56;;;;;;;;;;
Situacao: Operante;;;;;;;;;;
Data Inicial: 2011-01-01;;;;;;;;;;
Data Final: 2023-12-31;;;;;;;;;;
Periodicidade da Medicao: Diaria;;;;;;;;;;
;;;;;;;;;;
Data Medicao;PRECIPITACAO TOTAL, DIARIO (AUT)(mm);PRESSAO ATMOSFERICA MEDIA DIARIA (AUT)(mB);TEMPERATURA DO PONTO DE ORVALHO MEDIA DIARIA (AUT)(°C);TEMPERATURA MAXIMA, DIARIA (AUT)(°C);TEMPERATURA MEDIA, DIARIA (AUT)(°C);TEMPERATURA MINIMA, DIARIA (AUT)(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA (AUT)(%);UMIDADE RELATIVA DO AR, MINIMA DIARIA (AUT)(%);VENTO, RAJADA MAXIMA DIARIA (AUT)(m/s);VENTO, VELOCIDADE MEDIA DIARIA (AUT)(m/s)
03/11/2011;0;1021.9;null;21.4;19.2;17.7;null;null;14;8.1
04/11/2011;0;1017.8;null;22.2;19.6;17.5;null;null;15.5;9
05/11/2011;0;1013.3;null;23.1;20;17.7;null;null;15.5;6.2
06/11/2011;0;1014.1;null;28.1;21;17.5;null;null;12.9;3.5
07/11/2011;0;1016.1;null;23;20.1;18.1;null;null;6.2;3.3
08/11/2011;0;1013.2;null;23.2;20.4;18.4;null;null;14.5;6.6
09/11/2011;0;1009.8;null;23.9;21.5;20.1;null;null;16.6;8.2
10/11/2011;0;1010.4;null;24.4;21.8;19.8;null;null;12.4;3.3
11/11/2011;7.2;1017.7;null;23.2;20.2;18.9;null;null;7.6;3.8
12/11/2011;0;1019.2;null;22.7;20.1;18.7;null;null;10.7;5.5
13/11/2011;0;1016.9;null;21.3;19.5;18.3;null;null;13.4;8.1
14/11/2011;.6;1014.5;null;22;18.8;16.9;null;null;14;7.8
15/11/2011;1;1013.5;null;21.9;19;16.5;null;null;14;6
16/11/2011;0;1014.8;null;23;18.8;13.7;null;null;6.6;2.6
17/11/2011;0;1015.3;null;23.4;19.5;14.4;null;null;9.5;3.4
18/11/2011;0;1016.9;null;23.6;21;19.4;null;null;15;7.8
19/11/2011;0;1016.3;null;22.8;20.6;18.5;null;null;15.2;8.7
20/11/2011;0;1012.9;null;22.8;20.5;18.7;null;null;16.6;9.4
21/11/2011;0;1008.3;null;21.8;20;19.2;58.6;79;16;null
22/11/2011;5.4;1004.7;18;24.1;20.5;18.7;86;63;null;null
23/11/2011;2;1013.1;15.9;24.4;20.3;17.4;76.3;59;6.1;null
24/11/2011;0;1013.4;14.6;24;20.1;15.2;72;52;6.4;2.6
25/11/2011;0;1011.7;15.9;23.9;21.1;19.1;72.7;64;10.9;5.8
26/11/2011;0;1011.6;19;24.9;21.8;19.1;84.3;64;13.3;4
27/11/2011;.2;1014.1;20.1;24.4;22.3;21;87.3;78;13.8;7.4
28/11/2011;0;1013.8;19.4;24.1;21.9;20.4;85.9;76;14.9;8.3
29/11/2011;0;1011;18.9;24.1;21.2;19.7;86.9;76;14.4;7.8
30/11/2011;0;1003.5;18.6;24.5;21.2;19.2;85.1;70;17.6;5.3
01/12/2011;8.4;1011.1;10;22.7;18.5;15.2;58.4;36;16.8;6.8
02/12/2011;0;1015.4;13;23;18.5;13.8;71;50;10.9;3.2
03/12/2011;0;1015;16.5;23.5;20.7;18.2;77;68;13.4;5.7
04/12/2011;0;1013.7;17.3;23.5;21.4;19.8;77.8;68;14.6;8.6
05/12/2011;0;1014.4;18.1;23.6;21.4;19.8;82;74;14;7.9
06/12/2011;0;1012.8;18.6;24.3;20.9;19.8;86.5;76;13.5;6.3
07/12/2011;.8;1010.7;19.2;25.5;21.9;19.4;85.2;71;9.1;3.1
08/12/2011;0;1012.4;17.3;25.7;21.5;18.8;77.8;56;7.7;3.1
09/12/2011;0;1011.7;16.9;26;21.1;17.5;77.6;60;6.4;2.6
10/12/2011;0;1010.8;17.3;26.5;21.6;17.9;77.2;58;11.1;4.2
11/12/2011;0;1009.9;18;24.9;22.4;20.5;76.6;64;11.8;6.9
12/12/2011;0;1007.8;19.1;25.6;22.4;20.5;81.9;70;10.7;4.6
13/12/2011;1;1009.5;18.5;24.9;21.4;19.4;84.1;68;9.7;3
14/12/2011;8.4;1007.6;17.7;24.9;21.1;17.3;81.2;67;13.5;3.4
15/12/2011;0;1005.4;16.2;26.2;20.8;17.6;75.7;49;11.3;3.1
16/12/2011;.2;1004;16.7;28.4;21;16.3;78.3;41;14.3;2.4
17/12/2011;5;1005.2;16.9;30.4;22.5;17.7;73.1;39;12.7;3
18/12/2011;4.6;1005.8;16.3;28.6;23.1;18.4;68.2;33;17.4;3.9
19/12/2011;.2;1005.7;15.9;32.1;24.5;20.1;62.1;29;13.5;3.8
20/12/2011;0;1008.6;18.9;27.4;23.5;18.6;76.4;55;8.7;3
21/12/2011;0;1009.3;20.8;27.9;24.4;22.7;80.4;68;10;4.8
22/12/2011;0;1006.8;21.3;27.4;24.5;22.6;82.6;72;12.7;6.4
23/12/2011;.2;1008.1;20.9;32.3;25.1;21.7;78.1;39;12;2.4
24/12/2011;3.8;1016.5;18.2;23.9;20.8;20.1;85.2;67;15.8;6.5
25/12/2011;2.6;1021.1;14.1;23.1;21.1;18;64.3;51;13.8;7.3
26/12/2011;0;1019.7;15.3;24.9;22.3;19.5;64.7;55;15.9;8.8
27/12/2011;0;1016.3;17.2;25.8;22.5;21.1;72.3;62;16.2;7.7
28/12/2011;4.2;1017.3;15.9;25.5;22.8;20.2;65.2;52;12.5;6.7
29/12/2011;0;1014.8;14.6;25.1;22.4;20.7;61.5;50;11.4;7.3
30/12/2011;0;1011.8;16.7;25.3;22.8;21.2;68.8;60;16.5;9.1
31/12/2011;1.4;1010.4;17.7;23.1;20.6;20.9;83.7;71;28.1;11.3
01/01/2012;53.6;1010.6;18;24.4;21.2;17.9;82;68;17.1;5.4
02/01/2012;2;1009.1;17.5;25.7;22.6;20.2;73.1;59;13.1;5.7
03/01/2012;0;1009.6;15.5;28.9;22.3;17.2;69.3;22;11.7;4.1
04/01/2012;0;1013.1;16.6;27;22.4;17.8;70.8;51;8.9;3.3
05/01/2012;0;1014.3;16.2;26.2;22.9;21.1;65.9;55;10.3;5.8
06/01/2012;0;1010.8;19.8;26.9;23.8;21.5;78.7;68;11.2;4.8
07/01/2012;0;1014.3;21.1;27.4;24.4;22.8;82.2;69;9.4;4.7
08/01/2012;0;1016.5;20.9;26.7;24.4;23.1;80.9;71;17.1;8.9
09/01/2012;0;1016.1;21.2;26.5;24.5;23.3;82.4;74;17.4;9.9
10/01/2012;0;1012.9;21;26.6;23.7;22.2;85.2;74;16.6;7
11/01/2012;4;1010.4;20.4;26.6;23.5;22.3;83.5;71;17.5;8.2
12/01/2012;.6;1009.7;19.9;27.3;23.1;20.6;82.7;64;12.2;3.2
13/01/2012;16.8;1010.1;20.8;25.3;22.3;21.5;91.3;78;10;3.8
14/01/2012;60.2;1008;20.3;22.5;21.4;20.5;93.1;91;12.6;5.5
15/01/2012;48.2;1010.9;19.1;26.1;22.1;20.1;83.4;66;9.1;3.3
16/01/2012;.2;1014;18.1;25.7;22.5;18.6;76.7;63;5.6;2.4
17/01/2012;0;1014.2;19.8;26;23.7;22.6;78.9;73;11.4;6.8
18/01/2012;2.2;1014.2;19.7;26.2;23.4;20.9;80.3;70;11.6;6.6
19/01/2012;0;1011.7;20;27.1;24;22;78.5;66;9.8;3.6
20/01/2012;0;1010.7;20.8;27.8;24.5;20.4;80.5;65;9.7;3
21/01/2012;0;1011.2;22.5;27.7;25.1;23.1;85.9;76;10.4;3.8
22/01/2012;0;1009.5;22.6;27.7;25;23.8;86.5;77;11.2;5
23/01/2012;0;1007.4;21.6;28;24.5;21.9;84;75;9.4;3.5
24/01/2012;0;1005.9;21.6;28.3;24.5;21.9;84.6;71;16.4;4
25/01/2012;33;1009.9;20.1;25.2;23.6;21.3;81.2;71;11.5;4.5
26/01/2012;1.8;1016.9;15.4;26.3;23.2;21;61.5;44;11;5.6
27/01/2012;.4;1017.7;15.8;24.7;22;18.7;68.3;56;12.3;6.6
28/01/2012;.8;1015.7;17.3;25.6;22.8;18.4;71.3;60;13.1;5.8
29/01/2012;.2;1012.8;18;26;23.4;21.2;71.8;60;12.1;5.9
30/01/2012;0;1010.4;19.5;26.4;23.7;21.2;78;66;12.4;5.2
31/01/2012;0;1009.2;20.2;26.2;23.2;20.9;83.8;74;11.9;5.1
01/02/2012;.2;1009.6;19.5;25.8;22;19.6;86;69;9;4
02/02/2012;0;1010.9;19.9;25.7;22.1;20;88;74;8.6;2.7
03/02/2012;0;1011.1;20;25.7;21.8;19.5;89.8;74;9.3;3.5
04/02/2012;.6;1010.9;19.4;26.9;21.4;19.1;88.3;71;18.1;2.6
05/02/2012;25.6;1011.3;21.3;27.6;24.1;20.8;84.4;62;8.3;2.3
06/02/2012;1.8;1010.5;21.8;28.5;24.1;21.7;87.6;73;10.2;2.3
07/02/2012;.4;1009.7;22;28.3;24.5;22.1;85.9;74;8.8;1.9
08/02/2012;.2;1007.5;21;26.2;23.5;21.1;86.3;77;10.6;4.3
09/02/2012;.4;1008.6;21;29;23.7;21.2;85.5;62;15.2;3.9
10/02/2012;.4;1011.1;19.9;26;23.3;21.6;81.3;67;10.8;4.3
11/02/2012;.2;1010.6;17;29.2;22.7;18.6;72.3;40;10.1;2.9
12/02/2012;1.8;1011;18.1;29.2;23.5;18.6;72.6;36;7.2;3.1
13/02/2012;.2;1013.3;21;27;24.2;21.6;82.5;73;11.2;4.8
14/02/2012;0;1013.5;21.7;27.3;24.4;22.9;85.1;72;12.2;5.9
15/02/2012;.4;1014.9;21.7;27.8;24.7;23;84;73;13;5.6
16/02/2012;0;1014.7;21.4;27.2;24.1;22.1;84.8;75;10.5;4.3
17/02/2012;.2;1012.9;20.8;26.7;23.7;21.9;84.2;72;9.7;4.7
18/02/2012;0;1011.9;20.6;26.4;23.2;20.9;85.7;73;9.3;4
19/02/2012;0;1010.6;21;27.6;23.9;21;84.3;72;7.8;3.4
20/02/2012;0;1011.3;20.3;27.5;24.8;21.2;76.1;57;21;3.9
21/02/2012;0;1008.1;21;26.9;23.2;20.8;87.4;73;19.4;4.2
22/02/2012;2.8;1006.6;21.5;26.1;23.4;21.5;89.5;77;7;2
23/02/2012;11.6;1009.3;21.2;31;25;21.8;81;46;7.1;2.1
24/02/2012;8.4;1011.6;20.7;27.3;25;23.2;77.1;67;8.2;4.2
25/02/2012;0;1010.2;20.5;24.5;23.3;22;84.1;73;16;7.1
26/02/2012;5.4;1006.5;21.5;29.4;24.8;21.4;82.4;65;13.8;4.4
27/02/2012;2.4;1012;18.4;28.3;24.9;20.5;68.6;44;9.6;2.4
28/02/2012;.8;1009.5;21.4;28.2;25.3;24;79.1;63;12.5;5.4
29/02/2012;.2;1008.4;21.8;30;25.2;22.6;82.1;64;17.4;2.7
01/03/2012;.2;1007.2;20.5;29.3;25.1;20.7;76.2;62;13.8;3.3
02/03/2012;.6;1011.9;19.2;26;23;20.6;79.5;70;11.1;3.6
03/03/2012;.6;1016.5;18.8;27;24;20.4;73.3;61;10.4;3.9
04/03/2012;3.4;1015.2;20.5;27.2;24.9;23.1;76.5;69;14.6;7.2
05/03/2012;1;1013.6;22.2;27.9;25.1;23.3;84.3;74;13.9;6.1
06/03/2012;.2;1014.7;21.9;27.4;25;23.1;83.5;69;14.5;6.1
07/03/2012;.2;1015.6;21.6;27.8;24.7;22.1;83.8;69;13.1;5.6
08/03/2012;0;1014.3;21.4;31.4;25.3;20.9;80.1;53;11.7;3.9
09/03/2012;0;1014.8;21.3;27.8;24.5;22.1;83;67;8.9;3.1
10/03/2012;0;1012.7;20.7;27.4;25;23.4;77.4;60;15.3;6.1
11/03/2012;0;1012;21.5;32.6;25.7;21.3;78.8;46;7.2;3
12/03/2012;0;1010.6;20.7;28.5;25.6;23;74.6;61;9.6;4
13/03/2012;0;1008.7;22.3;29;25.4;23.5;83.5;71;13;4.3
14/03/2012;42.8;1009.6;21.1;24.7;22.7;20.6;90.8;75;11.1;2.5
15/03/2012;15.2;1014.6;17;26.2;22.6;20;72;47;12.4;4.1
16/03/2012;2.4;1017.7;16.3;26.4;21.4;16.4;73.5;54;8.3;3
17/03/2012;.2;1017.6;18.2;26.3;24.2;22.1;69.4;59;11;6.2
18/03/2012;.2;1016;18.2;26.2;24.2;22.7;69.4;61;14.2;7.4
19/03/2012;0;1013.5;18.5;27.7;24.2;21.3;70.7;55;14.4;5.9
20/03/2012;.2;1011.6;19.3;27.2;23.7;18.7;76.9;62;11;2.6
21/03/2012;0;1008.5;18.2;26.9;23.1;19.5;74.6;55;6;1.8
22/03/2012;0;1006.9;18.1;27.6;22.9;19.7;75.5;44;10.1;3.2
23/03/2012;0;1009.1;17.2;27.1;22.8;19.1;71.2;53;8.7;3.2
24/03/2012;.2;1012.9;16.1;25.6;21.1;17.8;74.2;47;9.3;3.4
25/03/2012;.2;1014;16.2;25.6;21.8;16.9;71.5;56;7.3;2.5
26/03/2012;.2;1012;16.6;28.5;22.1;17.7;72.1;49;9.9;2.1
27/03/2012;0;1012.1;12.7;22;19.3;18.4;67.3;34;14.5;4.2
28/03/2012;0;1015.7;6.4;21;16.2;12.6;53.2;35;15.9;5
29/03/2012;0;1017.7;8.5;25.1;18.2;11;55.8;26;7.8;2.4
30/03/2012;0;1020.4;12.8;25.8;19.6;13.8;65.5;44;7.8;2.6
31/03/2012;0;1020.9;16.8;25.5;21.7;16.6;73.9;65;11.5;4.3
01/04/2012;0;1017.8;17.8;25.7;23.1;20;72.2;63;11.5;5.3
02/04/2012;0;1014.6;18.9;26.5;23.5;20.5;76;58;11.9;4.3
03/04/2012;0;1014.2;18.6;26.6;22.2;17.9;80.6;61;5.9;2
04/04/2012;0;1011.9;19.9;26.7;23.6;19.8;80.1;63;12.3;4.9
05/04/2012;0;1007.3;18.8;26.1;22.1;22.5;82.4;62;14.7;5.9
06/04/2012;.2;1011.1;13.9;24.2;20.1;18.6;68.9;45;11;4.1
07/04/2012;0;1012.4;12.1;24.5;19.2;13.8;65.9;36;8;2.2
08/04/2012;0;1012.4;15.6;27.3;21.1;15.8;71.9;38;7.6;2.2
09/04/2012;0;1016.6;18.4;25;22.9;18.3;76.3;67;15;7.3
10/04/2012;7.4;1016.6;20.9;24.8;23.5;22.1;85.5;77;15.9;7.9
11/04/2012;0;1015.8;21.6;27.2;24.1;23.5;86.3;75;14.4;6.4
12/04/2012;.6;1014.5;19.7;24.6;22.5;20.7;84.5;75;8;2.8
13/04/2012;0;1013.6;17.6;24.8;21.8;18.6;77.5;65;5.6;2.1
14/04/2012;15;1008.4;19.4;22.6;21.8;21.2;86.5;76;17.2;6.3
15/04/2012;20.6;1012.5;16;24.2;20;18;79;48;17.8;4.2
16/04/2012;.2;1017.4;16.3;24.4;20.1;15.9;79.7;64;7.4;2.7
17/04/2012;0;1017.6;17.7;24.3;22.6;20.3;74;67;12.1;7.1
18/04/2012;0;1016.6;18.7;25.3;22.6;18.4;79.3;63;13.1;3.6
19/04/2012;0;1013.8;18.5;27.5;23.2;20.9;76.4;52;9.8;3
20/04/2012;0;1012.4;17.8;26.5;22.2;19.1;76.5;37;6.2;2.4
21/04/2012;.2;1013;17.2;27.9;21.5;17.5;78.5;43;14.6;3.7
22/04/2012;0;1019.1;10.2;21.4;17.9;15.1;61.6;40;11.7;4.1
23/04/2012;0;1017.9;9.4;22.6;16.4;11.8;65.7;38;10.9;2.6
24/04/2012;0;1018;7.6;19.6;15.2;11.8;62.1;37;7.8;2.5
25/04/2012;0;1016.1;9.4;20.3;15.4;10.8;68.8;47;8.5;3
26/04/2012;15.2;1009.9;16;20.6;18.5;14.8;85.7;61;12;4.4
27/04/2012;62.6;1013.6;11.2;18.9;16;14.4;74.4;51;11.7;4.6
28/04/2012;0;1014.5;11.4;19.2;14.9;10.7;80;59;11.1;3.3
29/04/2012;6.8;1012.5;12.9;19.2;15.7;14.5;84.3;63;14.3;5.3
30/04/2012;.8;1018.8;8.5;17.8;14.1;11.9;70.3;42;14.4;5.2
01/05/2012;0;1021.4;9;18;13.8;11;73.4;66;11.8;4.3
02/05/2012;0;1024;12.3;21.9;16.2;10.4;79.3;55;8.8;3
03/05/2012;.2;1025.1;15.4;22.4;19.2;15.5;78.7;64;11.2;3.8
04/05/2012;.4;1022.9;18.5;22.8;20.6;19.3;87.7;80;14.1;4.7
05/05/2012;.8;1020.1;17;27;20.9;16.2;79.6;47;10.8;3.1
06/05/2012;0;1021.5;17.4;23.1;20.2;18;84;71;6.1;2.4
07/05/2012;0;1023.3;18.6;22.8;20.9;19.4;86.8;80;13.6;6.1
08/05/2012;.4;1021.5;18.6;23.4;21.1;19;85.6;66;12.9;4.2
09/05/2012;.2;1015.5;17.5;24.1;20.2;15.8;85;65;5.4;2
10/05/2012;.4;1009.4;16.8;29.6;22.1;17.1;74.5;35;7;2.3
11/05/2012;0;1009;16;23;20;17.2;78;62;5.7;2.1
12/05/2012;10;1010.2;12.9;20.3;17.8;16.3;74.3;49;13.4;4
13/05/2012;.2;1016.9;6.8;18;13.6;10.9;64.7;43;10.8;3.5
14/05/2012;0;1021.5;9.6;19.5;14.3;9.3;74.9;55;5.8;2.1
15/05/2012;.2;1023.2;12.7;21;16.4;10.9;79.3;66;11.1;3.7
16/05/2012;.6;1023.6;14.9;21.6;19.2;14.5;76.4;66;13.7;6.5
17/05/2012;.6;1023.7;14.8;21.4;19.1;16.9;76.3;67;14.8;7.6
18/05/2012;.6;1021.8;15.5;21.8;19.6;16.7;77;69;13.2;6.7
19/05/2012;0;1020.1;16.5;21.5;19.8;18.3;81.5;73;13.8;6.3
20/05/2012;0;1019.3;16.9;22.7;20;17.4;82.5;70;11.7;3.9
21/05/2012;0;1020.5;16.5;22.4;20.1;17.8;79.8;62;10.8;4.5
22/05/2012;0;1018.8;16.9;22.7;20.2;17.2;81.9;62;11.9;4.3
23/05/2012;.2;1017.2;16.1;23.1;19.7;15.9;80.5;65;6.7;2.5
24/05/2012;0;1017.2;17.1;22.2;19.4;17.1;86.6;74;5.6;1.7
25/05/2012;0;1015.6;17.4;22.3;19.5;17.3;88.1;77;4.9;1.1
26/05/2012;.2;1014.9;17.6;23.4;19.9;17.5;86.7;71;6.5;2.5
27/05/2012;.2;1014.8;17.6;22.7;20.1;17.2;85.8;75;9.5;3
28/05/2012;.2;1013.6;18.3;23.3;20.8;18.2;85.6;73;10.8;3.2
29/05/2012;0;1011.2;19.4;30.7;24.5;19.6;75;52;11.4;2.1
30/05/2012;14.8;1011.2;15.4;26.2;19.8;17.9;76.5;53;12.3;4.2
31/05/2012;0;1019.3;8.6;19.9;14.6;10.9;69.5;34;8.3;2
01/06/2012;0;1021.4;8.5;19.1;14.1;10.2;70.1;43;6.8;2.2
02/06/2012;0;1014;12;21;16;10.4;77.5;62;8.8;3
03/06/2012;26.8;1007.9;11.1;19.6;17.1;16.4;70.6;36;16.8;4.4
04/06/2012;0;1012.8;7.3;16.7;13.1;11.3;68.4;46;6.9;2.2
05/06/2012;0;1017.1;6.6;16.3;11.5;8.7;73.5;43;8.4;2.6
06/06/2012;0;1020.6;4.9;16.5;10.8;5.9;69.3;38;11.8;2.2
07/06/2012;.2;1026.6;-.8;12;7.1;3.8;57.5;44;16.7;5.4
08/06/2012;0;1025.5;.8;12.8;6.7;2.2;69.4;36;9.8;2.6
09/06/2012;0;1024.6;3.8;15;9.1;3.4;71.5;42;13.5;3.4
10/06/2012;0;1019.1;10.3;18.1;14.5;7.8;76.5;56;12.2;2.8
11/06/2012;0;1017.1;12.1;18.6;15.1;12.8;82.4;71;7.2;1.9
12/06/2012;.4;1017.5;13;19.9;15.5;11.2;85.3;61;10.1;2.9
13/06/2012;0;1016.6;15.8;18.3;17;16.1;92.9;88;11.1;5.5
14/06/2012;.4;1015.3;16.7;22.1;18.8;16.5;88.2;73;8.9;4.1
15/06/2012;0;1014.9;16.5;19.5;18.2;17.6;89.6;81;15;3.3
16/06/2012;0;1014.9;15.1;20.5;17;16.4;89.3;74;9.3;2.9
17/06/2012;2.4;1017.3;13.3;17.1;14.9;13;90.3;81;10.7;3.2
18/06/2012;7.6;1008.4;15;19.6;17.2;14;87.4;77;12.1;3.7
19/06/2012;.8;1013.2;11.9;17.1;14.3;13.2;86.2;69;7;2.7
20/06/2012;.4;1015.5;9.8;16.1;13.6;12.3;77.8;68;6.1;2.1
21/06/2012;.2;1015.9;11.9;18.8;14.3;8.3;85.8;73;8.3;3.2
22/06/2012;0;1014.4;13.9;17;15.7;14.6;88.8;81;11.8;3.7
23/06/2012;1.4;1022.6;10.5;20.2;14.9;9.8;75.5;47;10.2;2.9
24/06/2012;0;1021.4;12.3;18.8;15.2;12.2;83.5;66;8.3;1.9
25/06/2012;.2;1024.3;11.9;18.8;15.2;11.7;81;64;6.6;2.9
26/06/2012;0;1022.9;13.6;19.4;17.2;14.6;79.6;68;12.7;6.4
27/06/2012;.2;1019.7;15.5;21.4;17.2;14;89.8;67;5.7;1.8
28/06/2012;.4;1016.9;15.6;21.5;18.1;14.1;86.1;62;8.5;2.9
29/06/2012;0;1012.9;14.5;30.9;20.9;15.5;69.3;32;8.6;2.1
30/06/2012;.8;1014;16.2;23.5;19.6;17.7;81.6;53;8.9;3
01/07/2012;2.6;1014.4;16.1;30.1;20.8;17.4;77.5;33;8.7;2.9
02/07/2012;.2;1013.2;14.6;31.5;20.9;13.7;70.3;34;7.8;1.7
03/07/2012;0;1015.9;15.6;24.6;17.6;16.1;88.3;55;12.5;2.9
04/07/2012;0;1011.4;16.1;20.3;18;16.5;88.9;80;11;4.3
05/07/2012;0;1013.3;12.9;24.2;17.6;16.4;75.9;45;11.6;3.4
06/07/2012;72.6;1013.6;13.6;16.2;14.7;13.5;93.1;89;17.1;4.2
07/07/2012;57.2;1021.9;8.7;13.2;11.4;10.1;83.6;69;12.2;4.6
08/07/2012;0;1025.9;4.3;14.2;10.1;6.2;68.6;43;7.9;3
09/07/2012;0;1021.9;10.9;17.1;14.4;9.4;79.8;70;11.1;4.5
10/07/2012;1.4;1013.1;13.7;18.1;15.8;14.5;87.5;80;9.8;2.8
11/07/2012;12.8;1013.1;8.5;14.2;11.7;9.7;81;64;9;3
12/07/2012;0;1010.4;6.3;14.2;11.2;9.2;73.4;45;12.9;3
13/07/2012;0;1012.6;3.6;17.1;12.1;7.9;58.3;36;17.9;4.5
14/07/2012;0;1020;4.6;16.1;11.9;7.7;62.3;40;13.2;3.8
15/07/2012;0;1028.3;4.3;12.8;9;6.3;73.1;56;10;3.7
16/07/2012;0;1029.8;8.5;16.7;11.6;7.6;81.8;54;7.6;3.3
17/07/2012;1;1026.5;11.3;17.1;13.4;10.2;87.3;75;6.1;2.1
18/07/2012;.2;1022.9;7.9;15.1;12.2;10;75.8;50;10.9;4
19/07/2012;0;1020.7;7.4;19.1;12.5;8.1;72.9;42;10.3;2.7
20/07/2012;0;1016.5;8.2;21.4;13.9;7.5;70.5;45;8.3;2.6
21/07/2012;0;1011.8;8.5;24.7;15.4;9;65.8;33;8;2
22/07/2012;0;1017;10.2;18.6;14.5;11.5;76.4;47;7;2.8
23/07/2012;0;1018.2;11.9;17.7;15.1;11.7;81.7;66;13.3;5.2
24/07/2012;1.4;1013.2;14.3;21.3;16.1;13.7;89.1;75;11.6;2.8
25/07/2012;6.6;1020.1;5;14.2;11.3;8.4;66;44;11.1;4
26/07/2012;0;1016.5;7.3;15.1;12.2;8.4;72.3;54;10.6;4
27/07/2012;0;1021;7.8;16.9;11.5;8.6;78.4;56;7.7;2.8
28/07/2012;0;1018.2;10.1;16.9;12.4;8.1;85.9;68;7.1;2.7
29/07/2012;28;1013.6;12.4;18.5;15.2;11.2;83.9;62;12.8;4.2
30/07/2012;0;1028.3;7.9;15.9;11.7;8.1;77.5;67;9.8;3.3
31/07/2012;0;1029.1;12.3;15.6;14.1;10.9;88.7;78;13.4;6.6
01/08/2012;18.2;1022.2;14.4;17.2;15.3;13.7;94;88;14.8;6
02/08/2012;.2;1016.8;13.9;20;16.7;13.4;84.4;67;10.6;3.5
03/08/2012;0;1014;14.1;28;18;13;79.5;43;9;2.7
04/08/2012;0;1015;14.5;22.2;18.2;15.8;79.6;57;8.1;1.6
05/08/2012;4.2;1021.9;12.8;17.1;14.5;13.1;89.6;74;8.2;3.1
06/08/2012;.2;1021.7;10.2;16.7;12.7;8.8;85.2;70;7.8;3.2
07/08/2012;0;1018.9;12.2;16.9;15.3;12.7;81.9;66;14.9;7.4
08/08/2012;0;1018.4;13.4;19;16.3;14.8;83;72;14.3;7.2
09/08/2012;0;1015.8;14.6;23.7;17.7;15.8;82.5;60;12.6;3.8
10/08/2012;0;1018.8;14.6;19.7;17;14.9;86.3;70;5.7;2.2
11/08/2012;.2;1016.7;15.1;20;17.1;15.4;88.3;74;9.5;5.1
12/08/2012;0;1014;15.3;21.4;17.9;15.9;85.4;68;10.9;4.6
13/08/2012;.4;1024.2;14.1;18.8;16.6;16.2;84.9;76;9.6;3
14/08/2012;.4;1022.6;14.7;19.7;16.9;14.9;87.3;74;13.4;6.5
15/08/2012;.2;1019.5;16.1;21.7;18.8;17;84.8;71;17.1;8
16/08/2012;0;1018.7;16.5;21.9;19.5;18.1;83.4;72;15.5;7.2
17/08/2012;0;1019.9;17.4;22.1;19.8;18.7;86.1;78;16.4;7.9
18/08/2012;0;1021.2;17.2;22;20;19;83.7;77;16.6;8.7
19/08/2012;0;1022;16.9;22.4;19.9;18.4;82.6;71;14.7;5.2
20/08/2012;0;1019.9;17.1;22.2;19.7;18.4;84.6;73;12.6;6.5
21/08/2012;0;1017.5;17.2;22.8;20.1;18.8;83.3;72;13.8;4.1
22/08/2012;0;1020.4;17.2;23.6;19.6;16.9;86.1;71;9.7;3
23/08/2012;.2;1020.8;16.9;22.8;20;18.5;82.6;70;15.5;7.5
24/08/2012;0;1018.2;15.8;23;20.1;18.4;76.8;60;17.1;8.2
25/08/2012;0;1022.5;11.9;20.3;15.8;15.5;78.1;55;14.2;4.6
26/08/2012;12.2;1027;9.3;13.7;11.5;9.7;87;68;8.7;3.4
27/08/2012;25.8;1026.4;11.6;15.4;12.9;10.9;91.9;87;11.5;3.7
28/08/2012;5.8;1026;12.6;17.7;14.7;12.4;87.3;72;8;2.4
29/08/2012;1.8;1023.7;12.9;16.8;null;14;86.1;71;16.8;9.3
30/08/2012;null;1022.5;13.1;19.6;17;14;78.1;70;15.2;6.6
31/08/2012;.2;1017.8;14.8;20.6;17.8;14.1;83.2;68;15.5;3.8
01/09/2012;null;null;null;null;null;16.7;84;70;4.9;null
02/09/2012;29.2;1017.3;16.4;23.1;18.7;15;86.9;75;6.9;2.3
03/09/2012;0;1026.2;12.3;20;17.5;16.1;72.9;49;11.5;5.1
04/09/2012;.2;1024.1;11.5;19.8;17.9;16.5;66.3;52;21.5;11.8
05/09/2012;0;1018.9;13.6;21.5;18.1;12.9;75.1;61;17.7;3.3
06/09/2012;0;1018;16.4;21.4;19.1;17.5;84.4;75;8.2;3.3
07/09/2012;0;1014.5;16.7;21.5;19.6;17.8;83.8;72;15.9;8.9
08/09/2012;0;1012.8;17.3;28.6;21.4;18.9;78.8;51;17.2;4.4
09/09/2012;1.6;1019.8;15.7;21.6;18.3;17;84.8;76;9.4;3
10/09/2012;.6;1018.1;15.1;17.7;16.7;15.7;90.5;84;16.2;10
11/09/2012;.2;1016.7;15.9;21.5;18.6;16.2;84.7;73;15.8;5.6
12/09/2012;0;1015.9;16.2;21.1;18.8;17.9;84.8;77;8.1;5
